expression	gene	type
2.98574559476625	CLU	T
1.25758878763051	CLU	T
8.41264986494199	CLU	T
0.0151187479885555	SPINK1	N
0.0124327755986124	SPINK1	N
0	SPINK1	N
0.0293003990865898	SPINK1	N
0.0546940534873629	SPINK1	N
0.0897312004835253	SPINK1	N
0	SPINK1	N
0.0373964063844712	SPINK1	N
0.0262840805805256	SPINK1	N
0.0140379765902983	SPINK1	N
0	SPINK1	N
0.0141249361826093	SPINK1	N
0.043409043211752	SPINK1	N
0	SPINK1	N
0	SPINK1	N
0.0232795141344769	SPINK1	N
0.0763594982501467	SPINK1	N
0.293453594230155	SPINK1	N
0	SPINK1	N
0.0480565910331528	SPINK1	N
0.0383367629160726	SPINK1	N
0.0589474301741212	SPINK1	N
0.0397431459936893	SPINK1	N
0.261229788611985	SPINK1	N
0.0134860502322818	SPINK1	N
0	SPINK1	N
0.0853637109581196	SPINK1	N
0.0519529471070417	SPINK1	N
0	SPINK1	N
0.149080350933272	SPINK1	N
0.0587101296343982	SPINK1	N
0.0406831528159432	SPINK1	N
0	SPINK1	N
0.0148500668088929	SPINK1	N
0	SPINK1	N
0.15070237935127	SPINK1	N
0.0456953504188447	SPINK1	N
0.037803336112143	SPINK1	N
0.139629800134134	SPINK1	N
0.550018529203487	SPINK1	N
0.0471985511338346	SPINK1	N
0.0139192232128503	SPINK1	N
0	SPINK1	N
0	SPINK1	N
0.12238889573243	SPINK1	T
0	SPINK1	T
0.0392689817345569	SPINK1	T
0.0928609554221802	SPINK1	T
0.229071536230196	SPINK1	T
0.104831734639021	SPINK1	T
0.184711165778368	SPINK1	T
0.108123008878887	SPINK1	T
0.118079346713554	SPINK1	T
0.72747753908929	SPINK1	T
0.0666742668108693	SPINK1	T
0.0142143962133257	SPINK1	T
0.799447105829431	SPINK1	T
0.781935165864336	SPINK1	T
0.779111513409302	SPINK1	T
0.462795102403888	SPINK1	T
0.750480193820754	SPINK1	T
0.0348863421955393	SPINK1	T
0.806730470960501	SPINK1	T
0	SPINK1	T
0.192900881161039	SPINK1	T
0.557357248795033	SPINK1	T
1.88294544567222	SPINK1	T
0.330640657116721	SPINK1	T
0.131970342417002	SPINK1	T
0.182946240336478	SPINK1	T
0.236256502208482	SPINK1	T
0.585799021277354	SPINK1	T
0.0427406305871539	SPINK1	T
0	SPINK1	T
0.0945634264959583	SPINK1	T
0.272070979409565	SPINK1	T
0.0817912103146105	SPINK1	T
0.197910797170133	SPINK1	T
0.728215191549787	SPINK1	T
0.0493045563161551	SPINK1	T
0.0692171636264971	SPINK1	T
0.345998536562188	SPINK1	T
0	SPINK1	T
0.330156684040772	SPINK1	T
0.0471398092712728	SPINK1	T
0.176359797082351	SPINK1	T
0	SPINK1	T
0.0374610567191703	SPINK1	T
0	SPINK1	T
0.178178442121799	SPINK1	T
1.71857205519602	SPINK1	T
0.0611877344563099	SPINK1	T
0.135007352391343	SPINK1	T
0.372764925332906	SPINK1	T
0.254713758777651	SPINK1	T
0.0879267238110474	SPINK1	T
0.152766481071207	SPINK1	T
0.0745446064408239	SPINK1	T
0.0573244948871304	SPINK1	T
1.69075811682501	SPINK1	T
0.123959128484845	SPINK1	T
0.251748900422334	SPINK1	T
0.0887262109822349	SPINK1	T
0.345315977394408	SPINK1	T
0.345101787982457	SPINK1	T
0.363988512888035	SPINK1	T
0.16533313736915	SPINK1	T
0	SPINK1	T
0.167074371116054	SPINK1	T
0.0705895188531434	SPINK1	T
0	SPINK1	T
0.040064552493734	SPINK1	T
0.247509283874019	SPINK1	T
0.651785203389426	SPINK1	T
0.738999254620715	SPINK1	T
0.919085810065085	SPINK1	T
0.14026429729888	SPINK1	T
0.0301247689947792	SPINK1	T
0.330845304327847	SPINK1	T
0	SPINK1	T
0.665613524698039	SPINK1	T
0.206336900057029	SPINK1	T
0.0864336323781319	SPINK1	T
0.0619036743628493	SPINK1	T
0.0985208501055365	SPINK1	T
0.507746646802312	SPINK1	T
1.34322075729631	SPINK1	T
0.179636779009623	SPINK1	T
0.403637266748906	SPINK1	T
1.5751569179182	SPINK1	T
0.531621305395369	SPINK1	T
0.612129294323046	SPINK1	T
0	SPINK1	T
0.827567770606292	SPINK1	T
0.133403347451892	SPINK1	T
0.135465025082574	SPINK1	T
0.337217723087242	SPINK1	T
0.356347801898392	SPINK1	T
0.574173798503254	SPINK1	T
0.1195532068403	SPINK1	T
0	SPINK1	T
0.0279816718444263	SPINK1	T
1.27231647736964	SPINK1	T
0.417804134013612	SPINK1	T
0.19058881877592	SPINK1	T
0.301048510530049	SPINK1	T
0.137116842778579	SPINK1	T
0.0621093577421951	SPINK1	T
0.0832647357894242	SPINK1	T
0.0784018175035022	SPINK1	T
0.900288126557792	SPINK1	T
0.0435252329354189	SPINK1	T
0	SPINK1	T
0	SPINK1	T
0.0872985072287971	SPINK1	T
0.0421924930092333	SPINK1	T
0.0319312936092243	SPINK1	T
0.0732063987582275	SPINK1	T
0.147436698309144	SPINK1	T
0.225238028985572	SPINK1	T
0.0820177665294833	SPINK1	T
0.0202613226012923	SPINK1	T
0.15942678101219	SPINK1	T
0.161827845560696	SPINK1	T
0.37221875510619	SPINK1	T
0.0255120128515514	SPINK1	T
0.0141235175433591	SPINK1	T
0	SPINK1	T
0.0788603719093415	SPINK1	T
0.0856481003083756	SPINK1	T
0.226199365362613	SPINK1	T
0.0181997336227874	SPINK1	T
0.466960539164849	SPINK1	T
0.0596641917307265	SPINK1	T
0.0899131371562127	SPINK1	T
0.176525501734428	SPINK1	T
0.19521693085414	SPINK1	T
0.405433465701167	SPINK1	T
0.0451495789593175	SPINK1	T
0	SPINK1	T
0.165882104175994	SPINK1	T
0.276606002594949	SPINK1	T
0.238462828128124	SPINK1	T
0.0687739794462984	SPINK1	T
0	SPINK1	T
0.0238287956624684	SPINK1	T
0.0930231557005152	SPINK1	T
0.100201316034494	SPINK1	T
0.257939438901936	SPINK1	T
0	SPINK1	T
0	SPINK1	T
0.0160382931446052	SPINK1	T
0.079196151946826	SPINK1	T
0.0737233741432997	SPINK1	T
0.0561822091230784	SPINK1	T
0.141548934322708	SPINK1	T
0.400065697564528	SPINK1	T
0.0566357418843353	SPINK1	T
0.0929160928474599	SPINK1	T
0.499408032045966	SPINK1	T
0.130476869885956	SPINK1	T
0.115474189976704	SPINK1	T
0.729237159309155	SPINK1	T
0.126924977012474	SPINK1	T
0.28724863345526	SPINK1	T
0.831037559098751	SPINK1	T
1.41598521890655	SPINK1	T
0.0977703471784846	SPINK1	T
0.454830328116034	SPINK1	T
0	SPINK1	T
2.36481696938969	SPINK1	T
1.31255075238541	SPINK1	T
0	SPINK1	T
0.126508793993972	SPINK1	T
0.0192329178582361	SPINK1	T
0.169983733964897	SPINK1	T
0.522125772422844	SPINK1	T
0.127654302643685	SPINK1	T
0.174344669604873	SPINK1	T
0.0920729742772894	SPINK1	T
0.1201271172495	SPINK1	T
0.0721950423894215	SPINK1	T
1.26015817301045	SPINK1	T
0.0171016541242257	SPINK1	T
0.104828568503341	SPINK1	T
0.0850784766927294	SPINK1	T
0.0752671508548961	SPINK1	T
0.809633815989309	SPINK1	T
0.013670653175272	SPINK1	T
0.217981714963207	SPINK1	T
0.0958834502523743	SPINK1	T
1.88338660368999	SPINK1	T
0.263716398917132	SPINK1	T
1.48319304340548	SPINK1	T
0.0884173926254307	SPINK1	T
0.0976583103984342	SPINK1	T
0.213535916359861	SPINK1	T
0.0370768092700164	SPINK1	T
0.0161788350045966	SPINK1	T
0.199169767606313	SPINK1	T
0.467791246401667	SPINK1	T
0.0218147348908306	SPINK1	T
0.801548565731962	SPINK1	T
0.0839466395166907	SPINK1	T
0.0643339989661713	SPINK1	T
0.0764255319175573	SPINK1	T
0.120709503918897	SPINK1	T
0.0999281678584524	SPINK1	T
0.185192284552665	SPINK1	T
1.88071843361178	SPINK1	T
3.55757918916492	SPINK1	T
0.124516427506396	SPINK1	T
0.112779640567696	SPINK1	T
4.11818859928055	SPINK1	T
0.248254163363645	SPINK1	T
1.70631880174834	SPINK1	T
0	SPINK1	T
0.0381191191483458	SPINK1	T
0.0581473664874935	SPINK1	T
0.198581278473496	SPINK1	T
0.108619248346138	SPINK1	T
0.108557254508968	SPINK1	T
0.516998669166572	SPINK1	T
0.0222552766505955	SPINK1	T
0.334839856607497	SPINK1	T
0.41183686724189	SPINK1	T
0.116958814442305	SPINK1	T
0.527167746677462	SPINK1	T
0.177473150431163	SPINK1	T
2.77383960279556	SPINK1	T
0.0598412123152336	SPINK1	T
0.0268727481004344	SPINK1	T
0.0900105826597671	SPINK1	T
0	SPINK1	T
0.150316737470482	SPINK1	T
0.05332275400977	SPINK1	T
0.0996597342193664	SPINK1	T
0.0983792113303558	SPINK1	T
0.137500323586477	SPINK1	T
0.419083089683517	SPINK1	T
0.0121202492404862	SPINK1	T
0.0764691923863014	SPINK1	T
0.231615498670418	SPINK1	T
0.06201971086818	SPINK1	T
0.0200617499308169	SPINK1	T
0.131659727577892	SPINK1	T
2.43496015941517	SPINK1	T
0.750238517080957	SPINK1	T
0.428871542374326	SPINK1	T
0.543920265347219	SPINK1	T
0.197819858324416	SPINK1	T
0.0827427499136688	SPINK1	T
0.0147229333882835	SPINK1	T
0.331211165054651	SPINK1	T
0.217141731769437	SPINK1	T
0.0711178285844587	SPINK1	T
0.22536810348661	SPINK1	T
0	SPINK1	T
0.0635581088053105	SPINK1	T
0.47421526741078	SPINK1	T
1.62409481025664	SPINK1	T
0.369462351688036	SPINK1	T
2.3153163888545	SPINK1	T
0.386730506395315	SPINK1	T
1.11990393191845	SPINK1	T
0.0290937169157364	SPINK1	T
0.269380548691606	SPINK1	T
3.1306925419544	SPINK1	T
0.306330843408783	SPINK1	T
0.0294365310276458	SPINK1	T
0.0665132236318332	SPINK1	T
0.418932130897679	SPINK1	T
0.286790207832979	SPINK1	T
1.15576736338141	SPINK1	T
0.126737077898842	SPINK1	T
0.391474422791433	SPINK1	T
0.308749720154877	SPINK1	T
0.0249185783056403	SPINK1	T
0.0840583578929128	SPINK1	T
0.0471566487566679	SPINK1	T
0.090556760175437	SPINK1	T
0.0589210053599426	SPINK1	T
0.184594891430585	SPINK1	T
0.0673341631956495	SPINK1	T
1.11569715615973	SPINK1	T
0.309898169396545	SPINK1	T
0.0101689145827837	SPINK1	T
0.0785142803093079	SPINK1	T
0.750866723829865	SPINK1	T
0.0977929557119143	SPINK1	T
0	SPINK1	T
0.0504702973742089	SPINK1	T
0	SPINK1	T
0.208488168387656	SPINK1	T
0.0557556833363831	SPINK1	T
0.47364042712969	SPINK1	T
0.0151244300452034	SPINK1	T
0.197531281349918	SPINK1	T
0.063978608103648	SPINK1	T
0	SPINK1	T
0.171522366433558	SPINK1	T
0.0333249425181398	SPINK1	T
0.0162981086506055	SPINK1	T
0.061236158834046	SPINK1	T
0.0382879149971198	SPINK1	T
0.187784086519807	SPINK1	T
0.0494442368033044	SPINK1	T
0.596374075315488	SPINK1	T
0.93964454135795	SPINK1	T
0.196545105072372	SPINK1	T
0.432477894251838	SPINK1	T
0.378185537325391	SPINK1	T
0.421986644855239	SPINK1	T
0.0490020896570747	SPINK1	T
0.0492987423925796	SPINK1	T
1.69642566642819	SPINK1	T
0.23552978613744	SPINK1	T
0.069448328947998	SPINK1	T
0	SPINK1	T
0.0591086553733288	SPINK1	T
0	SPINK1	T
0.636100318054045	SPINK1	T
0.0418553036546109	SPINK1	T
0.130504375123277	SPINK1	T
0.302411357079427	SPINK1	T
0.0434821738351956	SPINK1	T
0	SPINK1	T
2.11108240693331	SPINK1	T
0.225863118527184	SPINK1	T
0	SPINK1	T
0.173841758525213	SPINK1	T
0.917427707054197	SPINK1	T
2.99721146267594	SPINK1	T
0	SPINK1	T
0.305483802829893	SPINK1	T
0.202873544325995	SPINK1	T
0.296624324505963	SPINK1	T
0.0477273296569202	SPINK1	T
0.199649230124934	SPINK1	T
0.122886043030255	SPINK1	T
0.0896766597470765	SPINK1	T
0.0441547485249117	SPINK1	T
1.40447864148796	SPINK1	T
0.554513019177677	SPINK1	T
0.0891957904790563	SPINK1	T
0	SPINK1	T
0	SPINK1	T
0.0224148023943647	SPINK1	T
0.116969869621522	SPINK1	T
0.0178920278705446	SPINK1	T
0.261556569903094	SPINK1	T
0.139427713251935	SPINK1	T
0.0607669049182903	SPINK1	T
0.0386295207409468	SPINK1	T
0.0531570291904694	SPINK1	T
0.0414105858993481	SPINK1	T
0.43676118498155	SPINK1	T
0.0404935255431403	SPINK1	T
0.0532675562305086	SPINK1	T
0.0417329106154104	SPINK1	T
0.11085041647828	SPINK1	T
0.0283001069185569	SPINK1	T
0.0840005398133545	SPINK1	T
0.0145749372893129	SPINK1	T
0.0281522662559359	SPINK1	T
0.0225326810116814	SPINK1	T
0.10856481487564	SPINK1	T
0.0872395287215671	SPINK1	T
0.0559758176972326	SPINK1	T
0.213920948091039	SPINK1	T
0.34313022959574	SPINK1	T
0.69474079610088	SPINK1	T
0	SPINK1	T
0.178875869866904	SPINK1	T
0.0608888832981646	SPINK1	T
0.172046318763759	SPINK1	T
0.0138400417190349	SPINK1	T
0.0547151248391389	SPINK1	T
1.94306276601584	SPINK1	T
1.90611479420043	SPINK1	T
0.0754516189136549	SPINK1	T
1.45670260783812	SPINK1	T
0.0979632295917979	SPINK1	T
0.401168642892064	SPINK1	T
0.10271401078143	SPINK1	T
0.227477769207696	SPINK1	T
0.390636212235305	SPINK1	T
0.270933498073929	SPINK1	T
0.0516861678259556	SPINK1	T
0.0315926851680494	SPINK1	T
0.252661375869899	SPINK1	T
0.949642650225339	SPINK1	T
0	SPINK1	T
0.035257306014796	SPINK1	T
1.75375513003751	SPINK1	T
0.415564203215904	SPINK1	T
0.114815796565059	SPINK1	T
0	SPINK1	T
0.10268708574432	SPINK1	T
0.0608326049529361	SPINK1	T
0.980115552709977	SPINK1	T
0.140948366931323	SPINK1	T
0.0407096052351467	SPINK1	T
0.0345262699200549	SPINK1	T
0.892555940332577	SPINK1	T
0.730429975527716	SPINK1	T
1.34226856740881	SPINK1	T
0.0888865571666178	SPINK1	T
0.550971763634076	SPINK1	T
0.150543039996104	SPINK1	T
0	SPINK1	T
0.083238888830399	SPINK1	T
0.500409974171079	SPINK1	T
0.310797987277232	SPINK1	T
0.111049826856301	SPINK1	T
0.016059851109043	SPINK1	T
0.0989784702339019	SPINK1	T
0.570650712038002	SPINK1	T
0.207518701687979	SPINK1	T
0.568901255219177	SPINK1	T
0.112607650531291	SPINK1	T
0.0297955156493493	SPINK1	T
0.0336136167554926	SPINK1	T
0.0387048182081985	SPINK1	T
0	SPINK1	T
0.0524513002632406	SPINK1	T
0.71842388126488	SPINK1	T
1.04545135849865	SPINK1	T
0.408109987670208	SPINK1	T
0.321698976722405	SPINK1	T
0.0821790099177762	SPINK1	T
0.621045747721616	SPINK1	T
0.322048468339664	SPINK1	T
0	SPINK1	T
0.0368945824801427	SPINK1	T
0.203060169456467	SPINK1	T
0.0106303721005891	SPINK1	T
1.54727756413195	SPINK1	T
0.195354402282787	SPINK1	T
0.0529603148864973	SPINK1	T
0.0923188434163966	SPINK1	T
0.294075707869138	SPINK1	T
0.0372825900147265	SPINK1	T
0.0489376894799472	SPINK1	T
0.384121331741775	SPINK1	T
0.168703900692319	SPINK1	T
0.277151134461853	SPINK1	T
0	SPINK1	T
0.0512930767625025	SPINK1	T
0.980663016988674	SPINK1	T
0.131790920799057	SPINK1	T
0.769379323603611	SPINK1	T
1.22068098860237	SPINK1	T
0.375151004719276	SPINK1	T
2.55352884889679	SPINK1	T
0.103354219120064	SPINK1	T
0.0588605643951573	SPINK1	T
0.0500975260234873	SPINK1	T
1.30999627610439	SPINK1	T
0.101567922155176	SPINK1	T
0.591610391852245	SPINK1	T
0.153663847766879	SPINK1	T
0.0334026882482688	SPINK1	T
0.182228272512642	SPINK1	T
0	SPINK1	T
0	SPINK1	T
0.306171579859796	SPINK1	T
0.0797740541676558	SPINK1	T
0.69315496841726	SPINK1	T
0.10817206496159	SPINK1	T
0.0277859381212405	SPINK1	T
1.91366877958824	SPINK1	T
2.8877266491156	SPINK1	T
0.0852854247038461	SPINK1	T
0.112421707437976	SPINK1	T
0.0927493619717738	SPINK1	T
0.128512138177182	SPINK1	T
0.0719563288452027	SPINK1	T
0.385343009401978	SPINK1	T
0.176615750422606	SPINK1	T
0.790140866672131	SPINK1	T
0	SPINK1	T
0.0990404055980248	SPINK1	T
0.0204177405048507	SPINK1	T
0.0808271751695443	SPINK1	T
0.0601821396238155	SPINK1	T
0.0476378594014985	SPINK1	T
0.391188656398293	SPINK1	T
0.0201135521341648	SPINK1	T
0.0146910019044951	SPINK1	T
0.849325497642267	SPINK1	T
0.0595505405136746	SPINK1	T
0.0122242534004804	SPINK1	T
1.53294577247319	SPINK1	T
0.0771837446576979	SPINK1	T
0.269882709492326	SPINK1	T
0.145377865175299	SPINK1	T
0.459613124486131	SPINK1	T
0.82335350221189	SPINK1	T
0.117362493056102	SPINK1	T
0.0348833004217556	SPINK1	T
0.0227360163888589	SPINK1	T
1.3892000342668	SPINK1	T
0.0690183499751013	SPINK1	T
0.0190417597981614	SPINK1	T
0	SPINK1	T
0	AFP	N
0.00565934339016206	AFP	N
0	AFP	N
0.013379902884462	AFP	N
0.012602235169207	AFP	N
0.0208699710809014	AFP	N
0.00750363389901532	AFP	N
0	AFP	N
0	AFP	N
0	AFP	N
0.0333936240026551	AFP	N
0.0128347784627844	AFP	N
0.0132805463273797	AFP	N
0	AFP	N
0.00692422770120338	AFP	N
0.021159299820013	AFP	N
0.0610108375362019	AFP	N
0	AFP	N
0	AFP	N
0.0650836701361434	AFP	N
0.0175361260769088	AFP	N
0.0270685066374791	AFP	N
0.01818424803309	AFP	N
0.0143781759387164	AFP	N
0.00614001006547932	AFP	N
0	AFP	N
0.00994956408911637	AFP	N
0	AFP	N
0.0179869382369534	AFP	N
0	AFP	N
0.00678695845945584	AFP	N
0	AFP	N
0.00781636546340951	AFP	N
0.0134939869569074	AFP	N
0	AFP	N
0	AFP	N
0	AFP	N
0	AFP	N
0.00737883547958667	AFP	N
0.00689409020883286	AFP	N
0.0108533763792841	AFP	N
0	AFP	N
0.0144980555858752	AFP	N
0.00921263055243109	AFP	N
0.138180513475736	AFP	T
0.0380021700069245	AFP	T
0	AFP	T
0.00724137119970499	AFP	T
0.012472746646968	AFP	T
0.008206487798638	AFP	T
0.192404524558015	AFP	T
0.0288459109359459	AFP	T
0.0123643233570552	AFP	T
0.0783852568163637	AFP	T
0.0382255356123405	AFP	T
0.012916102710533	AFP	T
0.0909629627447019	AFP	T
0.0142131019460462	AFP	T
0.076145955931764	AFP	T
0.0230452891277564	AFP	T
0.078305784735423	AFP	T
0.00799576987586062	AFP	T
0.0174257350746261	AFP	T
0	AFP	T
0.0195984920933326	AFP	T
0	AFP	T
0.0262450513741886	AFP	T
0	AFP	T
0.00626218213427185	AFP	T
0.0176078008763589	AFP	T
0.0571409529373698	AFP	T
0.0212441295773473	AFP	T
0.00981655015174625	AFP	T
0.203295265210266	AFP	T
0.0073781795313227	AFP	T
0.0237979307347943	AFP	T
0.00635542747730337	AFP	T
0	AFP	T
0	AFP	T
0.404530087129881	AFP	T
0.0630033381833897	AFP	T
0.0604779967360897	AFP	T
0	AFP	T
0.0303113422076964	AFP	T
0.0108396975419916	AFP	T
0.0987693682264587	AFP	T
0.00851545573686894	AFP	T
0	AFP	T
0.00990903018179935	AFP	T
0.0243995288084956	AFP	T
0	AFP	T
0	AFP	T
0	AFP	T
0.0605249923493445	AFP	T
0	AFP	T
0.0204403994950671	AFP	T
0	AFP	T
0	AFP	T
0.0349814084760828	AFP	T
0.662786198573881	AFP	T
0	AFP	T
0.0930183539360364	AFP	T
0.00828770613885145	AFP	T
0	AFP	T
0.0794861833203277	AFP	T
0.0982118976885738	AFP	T
0	AFP	T
0.0380159548452996	AFP	T
0	AFP	T
0.0163340842457115	AFP	T
0.0154968985733757	AFP	T
0.0778107757202719	AFP	T
0.075992796315162	AFP	T
0.201168360112903	AFP	T
0	AFP	T
0.00736973973274463	AFP	T
0	AFP	T
0.0341532864312877	AFP	T
0	AFP	T
0.00724857437927941	AFP	T
0	AFP	T
0.248520992028933	AFP	T
0.0333217846701147	AFP	T
0.0354654579264521	AFP	T
0.00769677021661928	AFP	T
0.014472817841483	AFP	T
0.00896408694424673	AFP	T
0	AFP	T
0.413935869663684	AFP	T
0.0696284972625316	AFP	T
0.0170698750471894	AFP	T
0	AFP	T
0.109040676948669	AFP	T
0	AFP	T
0.0313916812901841	AFP	T
0	AFP	T
0	AFP	T
0.0348760480185729	AFP	T
0.0507518566645862	AFP	T
0.258433415737656	AFP	T
0.0793070644259371	AFP	T
0.0991627463951937	AFP	T
0.90133781990979	AFP	T
0.159172798369983	AFP	T
0.0677792351366594	AFP	T
0	AFP	T
0.028744428996389	AFP	T
0	AFP	T
0	AFP	T
0	AFP	T
0.00666296539979854	AFP	T
0.00667359785584955	AFP	T
0	AFP	T
0	AFP	T
0.0872205296054017	AFP	T
0.0633986365161695	AFP	T
0	AFP	T
0.0337061032113743	AFP	T
0.0175171699270601	AFP	T
0.0448785317418779	AFP	T
0.0284615825416271	AFP	T
0	AFP	T
0.0745899678700414	AFP	T
0	AFP	T
0	AFP	T
0.0572909413304047	AFP	T
0	AFP	T
0.0271942028894144	AFP	T
0.0892079555471029	AFP	T
0	AFP	T
0	AFP	T
0.0165395073919769	AFP	T
0.0225860136956404	AFP	T
0.0609369581207784	AFP	T
0	AFP	T
0	AFP	T
0.0467015085911941	AFP	T
0.761737076826067	AFP	T
0.0103765208379374	AFP	T
0.00761577978927132	AFP	T
0.0569226882964921	AFP	T
0.0114927792073248	AFP	T
0.00838674590302486	AFP	T
0	AFP	T
0	AFP	T
0.0323676571102847	AFP	T
0	AFP	T
0.0463683892306002	AFP	T
0.0445731493273671	AFP	T
0.0200836320002802	AFP	T
0.347523250453921	AFP	T
0.0503784893378495	AFP	T
0.00614864094067507	AFP	T
0	AFP	T
0	AFP	T
0	AFP	T
0.0214980203833198	AFP	T
0	AFP	T
0.03445265572265	AFP	T
0.0206968920858863	AFP	T
0	AFP	T
0.00777838603529665	AFP	T
0.0241891356319298	AFP	T
0.179192794224839	AFP	T
0.0165592465566525	AFP	T
0.0171971439714616	AFP	T
0.00527100108737894	AFP	T
0.0114393311263101	AFP	T
0.0109952202666766	AFP	T
0.0169543866388233	AFP	T
0.481312686356047	AFP	T
0.0187540424480379	AFP	T
0.0101556461336336	AFP	T
0.0645824473418734	AFP	T
0	AFP	T
0.155196654960894	AFP	T
0.0157854516755069	AFP	T
0.00863316901932189	AFP	T
0.00494195512623956	AFP	T
0.131941390515379	AFP	T
0.135640365851709	AFP	T
0.116222010660403	AFP	T
0.0118228745166023	AFP	T
0.0309165006698849	AFP	T
0.0122919112333978	AFP	T
0.254718595568638	AFP	T
0	AFP	T
0.0287232011717667	AFP	T
0.00622427381494875	AFP	T
0.0132961861333255	AFP	T
0.0333780187061006	AFP	T
0	AFP	T
0	AFP	T
0.0334163761379882	AFP	T
0.0408255217025258	AFP	T
0.00654012067201824	AFP	T
0.0138686684417882	AFP	T
0.0253595201178373	AFP	T
0.0436641023759367	AFP	T
0	AFP	T
0.00758374945182838	AFP	T
0.00994756106169591	AFP	T
0	AFP	T
0.092312307117368	AFP	T
0.0585497049341095	AFP	T
0.122924636766957	AFP	T
0.00712935985691199	AFP	T
0	AFP	T
0.0127629762444179	AFP	T
0	AFP	T
0.0255663410495016	AFP	T
0.0388444894493389	AFP	T
0.0928363349884397	AFP	T
0.0279153925191279	AFP	T
0	AFP	T
0.00844847108707555	AFP	T
0	AFP	T
0.00874426924804592	AFP	T
0	AFP	T
0.0318728299499381	AFP	T
0.110896921758126	AFP	T
0.0920851421784188	AFP	T
0.0245582644868658	AFP	T
0	AFP	T
0.0113653867933865	AFP	T
0.089905166638827	AFP	T
0	AFP	T
0.146739279137825	AFP	T
0	AFP	T
0.0273286084589007	AFP	T
0.00921947555485831	AFP	T
0.0122657164973071	AFP	T
0.0139913765385082	AFP	T
0.0285313446048653	AFP	T
0.017875285039738	AFP	T
0.0244598421967398	AFP	T
0	AFP	T
0.0455097497796735	AFP	T
0	AFP	T
0.154639070118978	AFP	T
0.0595542228980774	AFP	T
0	AFP	T
0.0715442031986705	AFP	T
0.175891687138993	AFP	T
0.0802917112743085	AFP	T
0.00780427638184861	AFP	T
0.0104624939975907	AFP	T
1.22340092479366	AFP	T
0.0464938959897772	AFP	T
0.018630428538969	AFP	T
0	AFP	T
0.0128341307101539	AFP	T
0.0133784134728686	AFP	T
0.0687832367642252	AFP	T
0.016279749624914	AFP	T
0	AFP	T
0.0390289555455432	AFP	T
0.0702101065558317	AFP	T
0	AFP	T
0.062373608791151	AFP	T
0.017611249842331	AFP	T
0.0180978561917304	AFP	T
0.00595038642018283	AFP	T
0	AFP	T
0.0787304094533921	AFP	T
0.0132850091427807	AFP	T
0.0107200190092211	AFP	T
0.0727755769795983	AFP	T
0.0606991823405831	AFP	T
0.0267607325340557	AFP	T
0	AFP	T
0	AFP	T
0.013657656981791	AFP	T
0.0126149705781517	AFP	T
0.0297699364103399	AFP	T
0.0812217661798893	AFP	T
0.0853677767774633	AFP	T
0	AFP	T
0.0233936030634211	AFP	T
0.0108436180678127	AFP	T
0.0210666310797839	AFP	T
0.00907524197758439	AFP	T
0.0698256873796301	AFP	T
0.0155672475424037	AFP	T
0.0442883808012662	AFP	T
0.00745646922790473	AFP	T
0.022987344586099	AFP	T
0.0361858883246613	AFP	T
0.0225691690183286	AFP	T
0.00654942558563928	AFP	T
0.0441691183312741	AFP	T
0	AFP	T
0	AFP	T
0.0269109673510775	AFP	T
0.017108682780243	AFP	T
0.0601831359241044	AFP	T
0.00688806981392755	AFP	T
0	AFP	T
0.0196708045499454	AFP	T
0	AFP	T
0.00749977891742286	AFP	T
0	AFP	T
0	AFP	T
0	AFP	T
0	AFP	T
0	AFP	T
0.00569951978469999	AFP	T
0.0403318899607474	AFP	T
0	AFP	T
0	AFP	T
0	AFP	T
0.105160049336955	AFP	T
0	AFP	T
0	AFP	T
0.16143265392401	AFP	T
0.0114250252024637	AFP	T
0.312204297115214	AFP	T
0.0128663721370504	AFP	T
0.0619782782278089	AFP	T
0.00910464723784261	AFP	T
0.0173234751110008	AFP	T
0.018982088011647	AFP	T
0	AFP	T
0.00883415387586605	AFP	T
0.064037841393816	AFP	T
0.0780388325307001	AFP	T
0.394733739755487	AFP	T
0.0698926392886743	AFP	T
0.0365450402980768	AFP	T
0.00923047192950608	AFP	T
0.00697474786798987	AFP	T
0.0808726123033902	AFP	T
0.102677626929376	AFP	T
0.0158323419900355	AFP	T
0.186117140284532	AFP	T
0.03490388859874	AFP	T
0	AFP	T
0	AFP	T
0.020687932538895	AFP	T
0	AFP	T
0	AFP	T
0.00677137285593955	AFP	T
0.0115579295726851	AFP	T
0.233001438157226	AFP	T
0	AFP	T
0.307655258231635	AFP	T
0.0228547491775598	AFP	T
0.244740590749154	AFP	T
0.0061349332249589	AFP	T
0	AFP	T
0.0725605431337639	AFP	T
0.77971416602754	AFP	T
0	AFP	T
0	AFP	T
0	AFP	T
0.0283371283756916	AFP	T
0.0391734113061353	AFP	T
0.0368253924245073	AFP	T
0.0364979603273419	AFP	T
0.0285586855477225	AFP	T
0.0207794879553696	AFP	T
0.0696731749729634	AFP	T
0.0387541295289777	AFP	T
0.102695321849436	AFP	T
0.00644073286774022	AFP	T
0.040673320695557	AFP	T
0.0361188310911696	AFP	T
0.0627909588640524	AFP	T
0.025689631397121	AFP	T
0.0577338547609291	AFP	T
0	AFP	T
0.0263340590895788	AFP	T
0	AFP	T
0.00862248502676061	AFP	T
0.00704355249326929	AFP	T
0	AFP	T
0	AFP	T
